"@timestamp","@version","@version.keyword","_id","_ignored","_index","_score",arch,"arch.keyword",command,"command.keyword",compCS,"compCS.keyword","dest_ip","dest_ip.keyword","DestPort (dest_port)",duplicate,duration,"duration.keyword",encCS,"encCS.keyword",eventid,"eventid.keyword","geoip.as_org","geoip.as_org.keyword","geoip.asn","geoip.city_name","geoip.city_name.keyword","geoip.continent_code","geoip.continent_code.keyword","geoip.country_code2","geoip.country_code2.keyword","Country (geoip.country_code3)","geoip.country_code3.keyword","geoip.country_name","geoip.country_name.keyword","geoip.dma_code","geoip.ip","geoip.latitude","geoip.location","geoip.longitude","geoip.postal_code","geoip.postal_code.keyword","geoip.region_code","geoip.region_code.keyword","geoip.region_name","geoip.region_name.keyword","geoip.timezone","geoip.timezone.keyword","geoip_ext.as_org","geoip_ext.as_org.keyword","geoip_ext.asn","geoip_ext.city_name","geoip_ext.city_name.keyword","geoip_ext.continent_code","geoip_ext.continent_code.keyword","geoip_ext.country_code2","geoip_ext.country_code2.keyword","geoip_ext.country_code3","geoip_ext.country_code3.keyword","geoip_ext.country_name","geoip_ext.country_name.keyword","geoip_ext.dma_code","geoip_ext.ip","geoip_ext.latitude","geoip_ext.location","geoip_ext.longitude","geoip_ext.postal_code","geoip_ext.postal_code.keyword","geoip_ext.region_code","geoip_ext.region_code.keyword","geoip_ext.region_name","geoip_ext.region_name.keyword","geoip_ext.timezone","geoip_ext.timezone.keyword",hassh,"hassh.keyword",hasshAlgorithms,"hasshAlgorithms.keyword",host,"host.keyword",input,"input.keyword","ip_rep","ip_rep.keyword",kexAlgs,"kexAlgs.keyword",keyAlgs,"keyAlgs.keyword",langCS,"langCS.keyword",macCS,"macCS.keyword",message,"option_byte","option_name","option_name.keyword",password,"password.keyword",path,"path.keyword",protocol,"protocol.keyword",sensor,"sensor.keyword",session,"session.keyword",shasum,"shasum.keyword",size,"src_ip","src_ip.keyword","src_port","T-Pot Hostname (t-pot_hostname)","t-pot_hostname.keyword","t-pot_ip_ext","t-pot_ip_ext.keyword","t-pot_ip_int","t-pot_ip_int.keyword",timestamp,ttylog,"ttylog.keyword","Type (type)","type.keyword",username,"username.keyword",uuid,"uuid.keyword",version,"version.keyword"
"Sep 10, 2026 @ 04:07:37.424",1,1,"VaJbiqABydgKB8xRtUv-","-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","13.600119829177856","13.600119829177856","-","-","cowrie.session.closed","cowrie.session.closed","CHINA UNICOM China169 Backbone","CHINA UNICOM China169 Backbone",4837,"-","-",AS,AS,CN,CN,CN,CN,China,China,"-","101.19.73.217","34.781","POINT (113.722 34.7732)","113.75","-","-","-","-","-","-","Asia/Shanghai","Asia/Shanghai","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 13 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,aab7cf62dad9,aab7cf62dad9,"-","-","-","101.19.73.217","101.19.73.217","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 04:07:37.424","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 04:07:23.845",1,1,UaJbiqABydgKB8xRdUvP,"-","logstash-2026.09.10","-","-","-","-","-","-","-","192.168.16.2","192.168.16.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","CHINA UNICOM China169 Backbone","CHINA UNICOM China169 Backbone",4837,"-","-",AS,AS,CN,CN,CN,CN,China,China,"-","101.19.73.217","34.781","POINT (113.722 34.7732)","113.75","-","-","-","-","-","-","Asia/Shanghai","Asia/Shanghai","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 101.19.73.217:42532 (192.168.16.2:23) [session: aab7cf62dad9]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,aab7cf62dad9,aab7cf62dad9,"-","-","-","101.19.73.217","101.19.73.217",42532,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 04:07:23.845","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:33:14.053",1,1,eaI8iqABydgKB8xRPUn8,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","14.331377744674683","14.331377744674683","-","-","cowrie.session.closed","cowrie.session.closed","Cablevision Systems Corp.","Cablevision Systems Corp.",6128,"The Bronx","The Bronx",NA,NA,US,US,US,US,"United States","United States",501,"68.195.40.192","40.875","POINT (-73.8978 40.865)","-73.875",10468,10468,NY,NY,"New York","New York","America/New_York","America/New_York","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 14 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,8dd607bd7d31,8dd607bd7d31,"-","-","-","68.195.40.192","68.195.40.192","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:33:14.053","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:32:59.771",1,1,dKI8iqABydgKB8xRC0n7,"-","logstash-2026.09.10","-","-","-","-","-","-","-","192.168.16.2","192.168.16.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Cablevision Systems Corp.","Cablevision Systems Corp.",6128,"The Bronx","The Bronx",NA,NA,US,US,US,US,"United States","United States",501,"68.195.40.192","40.875","POINT (-73.8978 40.865)","-73.875",10468,10468,NY,NY,"New York","New York","America/New_York","America/New_York","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 68.195.40.192:36476 (192.168.16.2:23) [session: 8dd607bd7d31]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,8dd607bd7d31,8dd607bd7d31,"-","-","-","68.195.40.192","68.195.40.192",36476,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:32:59.771","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:15:07.343",1,1,FqIriqABydgKB8xRo0gr,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","0.1","0.1","-","-","cowrie.session.closed","cowrie.session.closed","AT&T Enterprises, LLC","AT&T Enterprises, LLC",7018,"El Paso","El Paso",NA,NA,US,US,US,US,"United States","United States",765,"99.47.138.226","31.938","POINT (-106.4034 31.9384)","-106.375",79934,79934,TX,TX,Texas,Texas,"America/Denver","America/Denver","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 0.1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",ssh,ssh,d7b052a5fac8,d7b052a5fac8,66b41da6e18f,66b41da6e18f,"-","-","-","99.47.138.226","99.47.138.226","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:15:07.343","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:15:07.204",1,1,FaIriqABydgKB8xRm0jl,"-","logstash-2026.09.10","-","-","-","-","-","-","-","192.168.16.2","192.168.16.2",22,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","AT&T Enterprises, LLC","AT&T Enterprises, LLC",7018,"El Paso","El Paso",NA,NA,US,US,US,US,"United States","United States",765,"99.47.138.226","31.938","POINT (-106.4034 31.9384)","-106.375",79934,79934,TX,TX,Texas,Texas,"America/Denver","America/Denver","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 99.47.138.226:35088 (192.168.16.2:22) [session: 66b41da6e18f]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",ssh,ssh,d7b052a5fac8,d7b052a5fac8,66b41da6e18f,66b41da6e18f,"-","-","-","99.47.138.226","99.47.138.226",35088,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:15:07.204","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:07:45.033",1,1,oaIkiqABydgKB8xR40dD,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","0.6961042881011963","0.6961042881011963","-","-","cowrie.session.closed","cowrie.session.closed","Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM","Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM",36903,Rabat,Rabat,AF,AF,MA,MA,MA,MA,Morocco,Morocco,"-","196.75.39.89",34,"POINT (-6.8407 34.0072)","-6.84","-","-",RAB,RAB,Rabat,Rabat,"Africa/Casablanca","Africa/Casablanca","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 0 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,971ff1b5a9f0,971ff1b5a9f0,"-","-","-","196.75.39.89","196.75.39.89","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:07:45.033","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:07:44.413",1,1,oKIkiqABydgKB8xR40dD,"-","logstash-2026.09.10","-","-","-","-","-","-","-","192.168.16.2","192.168.16.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM","Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM",36903,Rabat,Rabat,AF,AF,MA,MA,MA,MA,Morocco,Morocco,"-","196.75.39.89",34,"POINT (-6.8407 34.0072)","-6.84","-","-",RAB,RAB,Rabat,Rabat,"Africa/Casablanca","Africa/Casablanca","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 196.75.39.89:47142 (192.168.16.2:23) [session: 971ff1b5a9f0]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,971ff1b5a9f0,971ff1b5a9f0,"-","-","-","196.75.39.89","196.75.39.89",47142,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:07:44.413","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:04:33.402",1,1,WKIiiqABydgKB8xRBUdD,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","1.518155574798584","1.518155574798584","-","-","cowrie.session.closed","cowrie.session.closed","Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM","Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM",36903,Rabat,Rabat,AF,AF,MA,MA,MA,MA,Morocco,Morocco,"-","196.75.39.89",34,"POINT (-6.8407 34.0072)","-6.84","-","-",RAB,RAB,Rabat,Rabat,"Africa/Casablanca","Africa/Casablanca","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 1 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,9f5f3c3ae0ef,9f5f3c3ae0ef,"-","-","-","196.75.39.89","196.75.39.89","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:04:33.402","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:04:31.958",1,1,V6IhiqABydgKB8xR9Udp,"-","logstash-2026.09.10","-","-","-","-","-","-","-","192.168.16.2","192.168.16.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM","Office National des Postes et Telecommunications ONPT (Maroc Telecom) / IAM",36903,Rabat,Rabat,AF,AF,MA,MA,MA,MA,Morocco,Morocco,"-","196.75.39.89",34,"POINT (-6.8407 34.0072)","-6.84","-","-",RAB,RAB,Rabat,Rabat,"Africa/Casablanca","Africa/Casablanca","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 196.75.39.89:43600 (192.168.16.2:23) [session: 9f5f3c3ae0ef]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,9f5f3c3ae0ef,9f5f3c3ae0ef,"-","-","-","196.75.39.89","196.75.39.89",43600,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:04:31.958","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 03:01:53.375",1,1,"MaIfiqABydgKB8xR_Eew","-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","0.5","0.5","-","-","cowrie.session.closed","cowrie.session.closed","AT&T Enterprises, LLC","AT&T Enterprises, LLC",7018,"El Paso","El Paso",NA,NA,US,US,US,US,"United States","United States",765,"99.47.138.226","31.938","POINT (-106.4034 31.9384)","-106.375",79934,79934,TX,TX,Texas,Texas,"America/Denver","America/Denver","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 0.5 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",ssh,ssh,d7b052a5fac8,d7b052a5fac8,02d5400c536f,02d5400c536f,"-","-","-","99.47.138.226","99.47.138.226","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 03:01:53.375","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 02:14:54.409",1,1,2aL0iaABydgKB8xRdkOr,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","11.513458490371704","11.513458490371704","-","-","cowrie.session.closed","cowrie.session.closed","Mediacom Communications Corp","Mediacom Communications Corp",30036,"-","-",NA,NA,US,US,US,US,"United States","United States","-","198.40.241.190","37.75","POINT (-97.822 37.751)","-97.812","-","-","-","-","-","-","America/Chicago","America/Chicago","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 11 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,2511e2fa065d,2511e2fa065d,"-","-","-","198.40.241.190","198.40.241.190","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 02:14:54.409","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 02:14:42.896",1,1,16L0iaABydgKB8xRS0Oh,"-","logstash-2026.09.10","-","-","-","-","-","-","-","192.168.16.2","192.168.16.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Mediacom Communications Corp","Mediacom Communications Corp",30036,"-","-",NA,NA,US,US,US,US,"United States","United States","-","198.40.241.190","37.75","POINT (-97.822 37.751)","-97.812","-","-","-","-","-","-","America/Chicago","America/Chicago","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 198.40.241.190:35862 (192.168.16.2:23) [session: 2511e2fa065d]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,2511e2fa065d,2511e2fa065d,"-","-","-","198.40.241.190","198.40.241.190",35862,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 02:14:42.896","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 02:10:01.795",1,1,lqLwiaABydgKB8xRAUOZ,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","0.011913299560546875","0.011913299560546875","-","-","cowrie.session.closed","cowrie.session.closed","Telefonica de Argentina","Telefonica de Argentina",22927,"San Juan Bautista","San Juan Bautista",SA,SA,AR,AR,AR,AR,Argentina,Argentina,"-","186.39.44.214","-34.812","POINT (-58.337 -34.812)","-58.344",1888,1888,B,B,"Buenos Aires","Buenos Aires","America/Argentina/Buenos_Aires","America/Argentina/Buenos_Aires","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 0 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,5b0b8b0a81fc,5b0b8b0a81fc,"-","-","-","186.39.44.214","186.39.44.214","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 02:10:01.795","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 02:10:01.785",1,1,laLwiaABydgKB8xRAUOQ,"-","logstash-2026.09.10","-","-","-","-","-","-","-","192.168.16.2","192.168.16.2",23,"-","-","-","-","-","cowrie.session.connect","cowrie.session.connect","Telefonica de Argentina","Telefonica de Argentina",22927,"San Juan Bautista","San Juan Bautista",SA,SA,AR,AR,AR,AR,Argentina,Argentina,"-","186.39.44.214","-34.812","POINT (-58.337 -34.812)","-58.344",1888,1888,B,B,"Buenos Aires","Buenos Aires","America/Argentina/Buenos_Aires","America/Argentina/Buenos_Aires","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","New connection: 186.39.44.214:60568 (192.168.16.2:23) [session: 5b0b8b0a81fc]","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,5b0b8b0a81fc,5b0b8b0a81fc,"-","-","-","186.39.44.214","186.39.44.214",60568,"ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 02:10:01.785","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 02:07:33.063",1,1,b6LtiaABydgKB8xRu0NV,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","0.0","0.0","-","-","cowrie.session.closed","cowrie.session.closed","Telefonica de Argentina","Telefonica de Argentina",22927,"San Juan Bautista","San Juan Bautista",SA,SA,AR,AR,AR,AR,Argentina,Argentina,"-","186.39.44.214","-34.812","POINT (-58.337 -34.812)","-58.344",1888,1888,B,B,"Buenos Aires","Buenos Aires","America/Argentina/Buenos_Aires","America/Argentina/Buenos_Aires","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 0.0 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",ssh,ssh,d7b052a5fac8,d7b052a5fac8,bba55fba0fcd,bba55fba0fcd,"-","-","-","186.39.44.214","186.39.44.214","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 02:07:33.063","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
"Sep 10, 2026 @ 02:07:33.061",1,1,bqLtiaABydgKB8xRu0NV,"-","logstash-2026.09.10","-","-","-","-","-","-","-","-","-","-","-","0.013993263244628906","0.013993263244628906","-","-","cowrie.session.closed","cowrie.session.closed","Telefonica de Argentina","Telefonica de Argentina",22927,"San Juan Bautista","San Juan Bautista",SA,SA,AR,AR,AR,AR,Argentina,Argentina,"-","186.39.44.214","-34.812","POINT (-58.337 -34.812)","-58.344",1888,1888,B,B,"Buenos Aires","Buenos Aires","America/Argentina/Buenos_Aires","America/Argentina/Buenos_Aires","Amazon.com, Inc.","Amazon.com, Inc.","14,618",Ashburn,Ashburn,NA,NA,US,US,US,US,"United States","United States",511,"34.239.26.173","39.063","POINT (-77.4903 39.0469)","-77.5",20149,20149,VA,VA,Virginia,Virginia,"America/New_York","America/New_York","-","-","-","-",4f90441aabda,4f90441aabda,"-","-","-","-","-","-","-","-","-","-","-","-","Connection lost after 0 seconds","-","-","-","-","-","/data/cowrie/log/cowrie.json","/data/cowrie/log/cowrie.json",telnet,telnet,d7b052a5fac8,d7b052a5fac8,c6b31c08ff8f,c6b31c08ff8f,"-","-","-","186.39.44.214","186.39.44.214","-","ip-172-31-20-82","ip-172-31-20-82","34.239.26.173","34.239.26.173","172.31.20.82","172.31.20.82","Sep 10, 2026 @ 02:07:33.061","-","-",Cowrie,Cowrie,"-","-","2d9b4da5-acd0-11f1-8125-26362997a15f","2d9b4da5-acd0-11f1-8125-26362997a15f","-","-"
